Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std,Data
0.4000000000000057,0.9999999999999999,0.7958507010231148,0.8987700010884945,0.5924837287423893,0.0028269419862342656,0.7241851964666458,0.7324623686452713,0.7282676672920574,0.1590361445783129,2010-12-01
0.4399999999999977,0.0,0.8481432360742704,0.889300097964515,0.7266428721394079,0.09205998033431657,0.9230886384404505,0.9119568304458959,0.9390243902439022,0.1927710843373491,2011-01-01
0.4399999999999977,0.09090909090909091,0.8768472906403939,0.8772178077718514,0.8135628805374763,0.1565880039331367,0.7543405421870238,0.7563192274921898,0.7639149468417761,0.1831325301204811,2011-02-01
0.4399999999999977,0.1818181818181818,0.5035051155740811,0.6050941547839337,0.5110224648330884,0.2867502458210423,0.5892476393542491,0.6043737574552684,0.5922451532207629,0.17188755020080312,2011-03-01
0.4399999999999977,0.2727272727272727,0.640299355816597,0.7934037226515728,0.450976275456645,0.03896263520157332,0.5208650624428875,0.5683044589605227,0.49155722326454043,0.015261044176706382,2011-04-01
0.4399999999999977,0.36363636363636365,0.6205949223190602,0.7567214542288014,0.4780600461893765,0.09623893805309737,0.5653365823941517,0.5782448168134054,0.5719199499687302,0.19357429718875407,2011-05-01
0.4399999999999977,0.4545454545454545,0.5930276619931792,0.725155110482203,0.47785009447827,0.13176007866273368,0.5236064575083762,0.5637602953706334,0.5021888680425264,0.0554216867469871,2011-06-01
0.4399999999999977,0.5454545454545454,0.6362258431223948,0.7681506476542941,0.4906571488557633,0.09070796460177004,0.4692354553761803,0.5029821073558648,0.45747342088805487,0.11244979919678649,2011-07-01
0.4399999999999977,0.6363636363636364,0.544145509662751,0.7397409382823554,0.3413814822590805,0.035398230088495616,0.43146512336277787,0.46776483953422343,0.4186991869918697,0.11244979919678649,2011-08-01
0.4399999999999977,0.7272727272727273,0.5999431602879878,0.7197126374224447,0.5036741549443627,0.153023598820059,0.5054827901309774,0.5225788128372623,0.5103189493433393,0.1927710843373491,2011-09-01
0.4399999999999977,0.8181818181818182,0.7237589996210686,0.8587133993686731,0.5099727062775562,0.10501323514742146,0.7089552238805968,0.7463788696393071,0.6816760475297059,0.16437634596356393,2011-10-01
0.4399999999999977,0.9090909090909091,0.7675255778704054,0.8787417002285838,0.5683392819651482,0.011307767944936365,0.8260737130673165,0.83016188582789,0.8298936835522202,0.14377510040160651,2011-11-01
0.4399999999999977,0.9999999999999999,0.8498484274346343,0.8392293458147381,0.8269997900482889,0.20735004916420866,0.8668900395979285,0.8835558080090883,0.8549093183239524,0.057028112449799384,2011-12-01
0.480000000000004,0.0,0.8219969685486925,0.8898443452704907,0.6676464413184967,0.05690757128810233,0.8365823941516902,0.8491905708605508,0.8305190744215134,0.09156626506024056,2012-01-01
0.480000000000004,0.09090909090909091,0.7500947328533536,0.8558833133775987,0.5737980264539156,0.040314650934120025,0.7614986293024671,0.7813121272365807,0.7510944340212633,0.07951807228915644,2012-02-01
0.480000000000004,0.1818181818181818,0.7125805229253505,0.834548818983346,0.5318076842326266,0.03982300884955762,0.6915930551325006,0.7151377449588184,0.6804252657911192,0.08514056224899601,2012-03-01
0.480000000000004,0.2727272727272727,0.6890867752936718,0.8164798084249483,0.5145916439218979,0.05014749262536883,0.6399634480657933,0.6728202215279752,0.6210131332082551,0.052208835341364834,2012-04-01
0.480000000000004,0.36363636363636365,0.6540356195528609,0.7815391313812996,0.5043040100776822,0.08357915437561464,0.6029546146816934,0.6356148821357569,0.5859912445278297,0.06746987951807121,2012-05-01
0.480000000000004,0.4545454545454545,0.6589617279272452,0.8175683030368999,0.44572748267898377,0.008603736479842788,0.5406640268047517,0.5745526838966203,0.5253283302063789,0.08433734939758987,2012-06-01
0.480000000000004,0.5454545454545454,0.5879120879120879,0.7668444541199521,0.3861011967247533,0.03097345132743362,0.5088333840999083,0.5464356716841806,0.49093183239524696,0.07550200803212805,2012-07-01
0.480000000000004,0.6363636363636364,0.6378363016294051,0.7794709916185913,0.4723913499895024,0.06723205506391354,0.6420956442278404,0.6074978699233172,0.6973108192620388,0.43293172690762954,2012-08-01
0.480000000000004,0.7272727272727273,0.7593785524820008,0.8703602917165559,0.5664497165651902,0.019665683382497606,0.5708193725251293,0.5399034365237149,0.6253908692933081,0.43935742971887526,2012-09-01
0.480000000000004,0.8181818181818182,0.36187949981053424,0.44954827473604,0.497165651900063,0.4542772861356933,0.3952177886079805,0.4052825901732463,0.4130706691682302,0.27469879518072277,2012-10-01
0.480000000000004,0.9090909090909091,0.47821144372868507,0.7176444976597365,0.23787528868360275,0.10501323514742146,0.2627170271093512,0.33030389094007384,0.22357723577235755,0.16437634596356393,2012-11-01
0.480000000000004,0.9999999999999999,0.6547934823796893,0.7234135191030804,0.6180978374973755,0.21583087512291058,0.46512336277794686,0.43936381709741557,0.5190744215134457,0.45060240963855436,2012-12-01
0.519999999999996,0.0,0.8262599469496021,0.8317187329922716,0.7892084820491286,0.19370698131760075,0.7529698446542795,0.7631354728770238,0.7535959974984363,0.13734939759036083,2013-01-01
0.519999999999996,0.09090909090909091,0.694012883668056,0.8219222814847066,0.5150115473441109,0.044247787610619614,0.7736826073713067,0.7645555239988641,0.7945590994371479,0.23855421686746822,2013-02-01
0.519999999999996,0.1818181818181818,0.7796513830996589,0.8531620768477195,0.6445517530967878,0.08480825958702083,0.7209869022235754,0.7324623686452713,0.7217010631644776,0.14216867469879427,2013-03-01
